name,n,s,r,bsize,mean,std_dev
example2_double_seq_kahan,15,32768,0.0,0.0,0.00031028,2.740773017725821e-06
example2_double_seq_kahan,16,65536,0.0,0.0,0.00061928,1.884848285996634e-06
example2_double_seq_kahan,17,131072,0.0,0.0,0.00123898,2.853497674712878e-06
example2_double_seq_kahan,18,262144,0.0,0.0,0.00247738,4.5976480233852925e-06
example2_double_seq_kahan,19,524288,0.0,0.0,0.00495778,6.538083099215268e-06
example2_double_seq_kahan,20,1048576,0.0,0.0,0.00990132,9.38613828135603e-06
example2_double_seq_kahan,21,2097152,0.0,0.0,0.0197883199999999,8.657755753882077e-06
example2_double_seq_kahan,22,4194304,0.0,0.0,0.03955782,4.260353535201104e-06
example2_double_seq_kahan,23,8388608,0.0,0.0,0.07923692,9.449846127675444e-06
example2_double_seq_kahan,24,16777216,0.0,0.0,0.15862326,1.78185984010994e-05
example2_double_seq_kahan,25,33554432,0.0,0.0,0.31737292,5.307747129605442e-05
example2_double_seq_kahan,26,67108864,0.0,0.0,0.63485818,5.125832535664319e-05
example2_double_seq_kahan,27,134217728,0.0,0.0,1.2703048,0.0001426213768789
example2_double_seq_kahan,28,268435456,0.0,0.0,2.54149798,0.0001924933595462
example2_double_seq_kahan,29,536870912,0.0,0.0,5.0842763600000005,0.0003883137149579
example2_double_seq_neumaier,15,32768,0.0,0.0,0.00010772,1.9487306177119923e-06
example2_double_seq_neumaier,16,65536,0.0,0.0,0.00021428,1.7266222776843566e-06
example2_double_seq_neumaier,17,131072,0.0,0.0,0.00042882,2.8477703415773063e-06
example2_double_seq_neumaier,18,262144,0.0,0.0,0.00085984,6.132416376294488e-06
example2_double_seq_neumaier,19,524288,0.0,0.0,0.0017194799999999,6.9875691373309264e-06
example2_double_seq_neumaier,20,1048576,0.0,0.0,0.00343,7.526822784182586e-06
example2_double_seq_neumaier,21,2097152,0.0,0.0,0.0068562999999999,1.3562026818605367e-05
example2_double_seq_neumaier,22,4194304,0.0,0.0,0.0137434999999999,3.623182162076851e-05
example2_double_seq_neumaier,23,8388608,0.0,0.0,0.0291668,3.621928677781884e-05
example2_double_seq_neumaier,24,16777216,0.0,0.0,0.05913024,3.771837640152741e-05
example2_double_seq_neumaier,25,33554432,0.0,0.0,0.1193899799999999,8.78534238469545e-05
example2_double_seq_neumaier,26,67108864,0.0,0.0,0.2396060599999999,0.0001214308251891
example2_double_seq_neumaier,27,134217728,0.0,0.0,0.48090084,0.0004009684378642
example2_double_seq_neumaier,28,268435456,0.0,0.0,0.96558386,0.0007928551096499
example2_double_seq_neumaier,29,536870912,0.0,0.0,1.93673514,0.0018190904321688
example2_float_acc_col_cpu,15,256,128.0,0.0,0.00153874,0.0054237404286288
example2_float_acc_col_cpu,16,512,128.0,0.0,0.00106292,0.0031756175220782
example2_float_acc_col_cpu,17,256,512.0,0.0,0.00128668,0.0018426813475398
example2_float_acc_col_cpu,18,2048,128.0,0.0,0.0024773,0.0060117913532914
example2_float_acc_col_cpu,19,2048,256.0,0.0,0.00308786,0.0069831315588176
example2_float_acc_col_cpu,20,4096,256.0,0.0,0.0016611599999999,0.0036998261810247
example2_float_acc_col_cpu,21,4096,512.0,0.0,0.0019320799999999,0.0031470361815783
example2_float_acc_col_cpu,22,8192,512.0,0.0,0.00243314,0.0035068444680163
example2_float_acc_col_cpu,23,8192,1024.0,0.0,0.00306708,0.0007301833943522
example2_float_acc_col_cpu,24,16384,1024.0,0.0,0.00514092,0.0015549700153287
example2_float_acc_col_cpu,25,16384,2048.0,0.0,0.00960588,0.0008914296391934
example2_float_acc_col_cpu,26,32768,2048.0,0.0,0.01614624,0.001441442440256
example2_float_acc_col_cpu,27,32768,4096.0,0.0,0.03378518,0.0013402439572323
example2_float_acc_col_cpu,28,65536,4096.0,0.0,0.0616021999999999,0.0017219422707145
example2_float_acc_col_cpu,29,65536,8192.0,0.0,0.11986476,0.0031164088081623
example2_float_acc_col_gpu,15,64,512.0,0.0,0.00080938,0.0001632842632106
example2_float_acc_col_gpu,16,1024,64.0,0.0,0.00025966,0.0001474196578147
example2_float_acc_col_gpu,17,512,256.0,0.0,0.0022105,0.0057341484866845
example2_float_acc_col_gpu,18,1024,256.0,0.0,0.00268942,0.0063620838618253
example2_float_acc_col_gpu,19,2048,256.0,0.0,0.002186,0.0056242057253283
example2_float_acc_col_gpu,20,1024,1024.0,0.0,0.00249654,0.0032972360980255
example2_float_acc_col_gpu,21,4096,512.0,0.0,0.00181726,0.0022862932821133
example2_float_acc_col_gpu,22,8192,512.0,0.0,0.00222412,0.0022041789312159
example2_float_acc_col_gpu,23,8192,1024.0,0.0,0.00374784,0.0030259844973097
example2_float_acc_col_gpu,24,16384,1024.0,0.0,0.0050313,0.0011905490801495
example2_float_acc_col_gpu,25,16384,2048.0,0.0,0.00972244,0.0008393265074584
example2_float_acc_col_gpu,26,32768,2048.0,0.0,0.01688594,0.0013350517135898
example2_float_acc_col_gpu,27,32768,4096.0,0.0,0.0342197199999999,0.0012743886896253
example2_float_acc_col_gpu,28,65536,4096.0,0.0,0.06152494,0.0020165682954475
example2_float_acc_col_gpu,29,65536,8192.0,0.0,0.12037756,0.0027585809954705
example2_float_acc_col_kahan_cpu,15,256,128.0,0.0,0.00221824,0.0061933004967678
example2_float_acc_col_kahan_cpu,16,1024,64.0,0.0,0.0011458599999999,0.0035453451575442
example2_float_acc_col_kahan_cpu,17,1024,128.0,0.0,0.00098574,0.0032454938796517
example2_float_acc_col_kahan_cpu,18,2048,128.0,0.0,0.00238506,0.0061133924528072
example2_float_acc_col_kahan_cpu,19,2048,256.0,0.0,0.0032592,0.0063240403321333
example2_float_acc_col_kahan_cpu,20,2048,512.0,0.0,0.00280962,0.0037039833543615
example2_float_acc_col_kahan_cpu,21,4096,512.0,0.0,0.00272452,0.0009040687223291
example2_float_acc_col_kahan_cpu,22,4096,1024.0,0.0,0.0047299,0.0013393366199849
example2_float_acc_col_kahan_cpu,23,8192,1024.0,0.0,0.00750682,0.0027981939488001
example2_float_acc_col_kahan_cpu,24,8192,2048.0,0.0,0.01408814,0.0017403639545467
example2_float_acc_col_kahan_cpu,25,16384,2048.0,0.0,0.0278022,0.0045181484242633
example2_float_acc_col_kahan_cpu,26,32768,2048.0,0.0,0.04457688,0.0014877628547039
example2_float_acc_col_kahan_cpu,27,32768,4096.0,0.0,0.08891332,0.0010560939282592
example2_float_acc_col_kahan_cpu,28,65536,4096.0,0.0,0.16828002,0.0014849107784644
example2_float_acc_col_kahan_cpu,29,65536,8192.0,0.0,0.3439716,0.0035346953336943
example2_float_acc_col_kahan_gpu,15,128,256.0,0.0,0.00159498,0.0046584696685341
example2_float_acc_col_kahan_gpu,16,1024,64.0,0.0,0.00145182,0.004503015944852
example2_float_acc_col_kahan_gpu,17,1024,128.0,0.0,0.00042336,0.0001155682959137
example2_float_acc_col_kahan_gpu,18,1024,256.0,0.0,0.00214364,0.0055152679871241
example2_float_acc_col_kahan_gpu,19,1024,512.0,0.0,0.00223138,0.0037102882933809
example2_float_acc_col_kahan_gpu,20,2048,512.0,0.0,0.0023273,0.0031653329079841
example2_float_acc_col_kahan_gpu,21,4096,512.0,0.0,0.00298388,0.003092750065055
example2_float_acc_col_kahan_gpu,22,8192,512.0,0.0,0.0043798,0.0016545172796231
example2_float_acc_col_kahan_gpu,23,8192,1024.0,0.0,0.00772934,0.0022036739601985
example2_float_acc_col_kahan_gpu,24,16384,1024.0,0.0,0.01410114,0.0027179516447621
example2_float_acc_col_kahan_gpu,25,16384,2048.0,0.0,0.02792086,0.0047655975320145
example2_float_acc_col_kahan_gpu,26,32768,2048.0,0.0,0.04622562,0.0055610989990417
example2_float_acc_col_kahan_gpu,27,32768,4096.0,0.0,0.08911082,0.0008606926183401
example2_float_acc_col_kahan_gpu,28,65536,4096.0,0.0,0.16948604,0.0019394680730887
example2_float_acc_col_kahan_gpu,29,65536,8192.0,0.0,0.34219812,0.0029365590556545
example2_float_acc_col_neumaier_cpu,15,512,64.0,0.0,0.0012772,0.0041209489248007
example2_float_acc_col_neumaier_cpu,16,512,128.0,0.0,0.00083356,0.0032756721208425
example2_float_acc_col_neumaier_cpu,17,1024,128.0,0.0,0.0009389399999999,0.003047648390253
example2_float_acc_col_neumaier_cpu,18,512,512.0,0.0,0.00206506,0.0043486446652834
example2_float_acc_col_neumaier_cpu,19,2048,256.0,0.0,0.00152988,0.0029884621438636
example2_float_acc_col_neumaier_cpu,20,4096,256.0,0.0,0.0019877,0.003490984530157
example2_float_acc_col_neumaier_cpu,21,4096,512.0,0.0,0.00313406,0.0030683310321504
example2_float_acc_col_neumaier_cpu,22,8192,512.0,0.0,0.00443008,0.0037173418022966
example2_float_acc_col_neumaier_cpu,23,8192,1024.0,0.0,0.00700728,0.0012491940428671
example2_float_acc_col_neumaier_cpu,24,16384,1024.0,0.0,0.01409324,0.001844623190989
example2_float_acc_col_neumaier_cpu,25,8192,4096.0,0.0,0.0292273,0.0047231863693476
example2_float_acc_col_neumaier_cpu,26,32768,2048.0,0.0,0.04740582,0.0066475353256462
example2_float_acc_col_neumaier_cpu,27,32768,4096.0,0.0,0.0911625,0.0012533618506127
example2_float_acc_col_neumaier_cpu,28,65536,4096.0,0.0,0.1721319,0.0019832237336092
example2_float_acc_col_neumaier_cpu,29,65536,8192.0,0.0,0.34120078,0.0047736538407627
example2_float_acc_col_neumaier_gpu,15,64,512.0,0.0,0.0017400199999999,0.0039778601081999
example2_float_acc_col_neumaier_gpu,16,512,128.0,0.0,0.0013561799999999,0.0044930651720632
example2_float_acc_col_neumaier_gpu,17,128,1024.0,0.0,0.0020853,0.0033555167079826
example2_float_acc_col_neumaier_gpu,18,2048,128.0,0.0,0.00279918,0.0064077023157243
example2_float_acc_col_neumaier_gpu,19,2048,256.0,0.0,0.00242924,0.005101811793263
example2_float_acc_col_neumaier_gpu,20,4096,256.0,0.0,0.00300358,0.0048805256495502
example2_float_acc_col_neumaier_gpu,21,4096,512.0,0.0,0.00356926,0.0043661960411548
example2_float_acc_col_neumaier_gpu,22,8192,512.0,0.0,0.00395928,0.001053181788289
example2_float_acc_col_neumaier_gpu,23,8192,1024.0,0.0,0.00759858,0.003087262621396
example2_float_acc_col_neumaier_gpu,24,16384,1024.0,0.0,0.01412698,0.0020324476998567
example2_float_acc_col_neumaier_gpu,25,16384,2048.0,0.0,0.0289183,0.0052672891267613
example2_float_acc_col_neumaier_gpu,26,32768,2048.0,0.0,0.04830934,0.0073327871573014
example2_float_acc_col_neumaier_gpu,27,32768,4096.0,0.0,0.09119278,0.0012135521530462
example2_float_acc_col_neumaier_gpu,28,65536,4096.0,0.0,0.17206472,0.0016628309649387
example2_float_acc_col_neumaier_gpu,29,65536,8192.0,0.0,0.3405830199999999,0.0029571392442351
example2_float_acc_row_cpu,15,512,64.0,0.0,0.00091146,0.0001831435491406
example2_float_acc_row_cpu,16,64,1024.0,0.0,0.0011510399999999,0.0020388298660891
example2_float_acc_row_cpu,17,64,2048.0,0.0,0.0010792,0.001267398106036
example2_float_acc_row_cpu,18,512,512.0,0.0,0.00198978,0.0053893082865758
example2_float_acc_row_cpu,19,512,1024.0,0.0,0.00086384,0.0004076119783543
example2_float_acc_row_cpu,20,1024,1024.0,0.0,0.0023225399999999,0.0005107497973667
example2_float_acc_row_cpu,21,256,8192.0,0.0,0.00329404,0.0021506365072048
example2_float_acc_row_cpu,22,512,8192.0,0.0,0.00461962,0.0015196739028556
example2_float_acc_row_cpu,23,512,16384.0,0.0,0.00730686,0.0009479801085056
example2_float_acc_row_cpu,24,2048,8192.0,0.0,0.01293188,0.0012929664143246
example2_float_acc_row_cpu,25,4096,8192.0,0.0,0.02634508,0.0026648419476048
example2_float_acc_row_cpu,26,4096,16384.0,0.0,0.05733042,0.0079732314604582
example2_float_acc_row_cpu,27,8192,16384.0,0.0,0.11466754,0.014941727123634
example2_float_acc_row_cpu,28,32768,8192.0,0.0,0.22186734,0.0224208247883115
example2_float_acc_row_cpu,29,65536,8192.0,0.0,0.4409374199999999,0.0498816086127902
example2_float_acc_row_gpu,15,512,64.0,0.0,0.00092556,0.0002534757694815
example2_float_acc_row_gpu,16,64,1024.0,0.0,0.0012489,0.0023062065879991
example2_float_acc_row_gpu,17,64,2048.0,0.0,0.00121282,0.0027206567161144
example2_float_acc_row_gpu,18,512,512.0,0.0,0.00086542,0.0008783919001243
example2_float_acc_row_gpu,19,512,1024.0,0.0,0.00089782,0.0007915071825321
example2_float_acc_row_gpu,20,1024,1024.0,0.0,0.0021966,0.0003540731505188
example2_float_acc_row_gpu,21,1024,2048.0,0.0,0.00335878,0.0008813626807972
example2_float_acc_row_gpu,22,512,8192.0,0.0,0.0048738,0.0016932487310806
example2_float_acc_row_gpu,23,1024,8192.0,0.0,0.00725284,0.0014490393068005
example2_float_acc_row_gpu,24,2048,8192.0,0.0,0.01320044,0.0013768883013105
example2_float_acc_row_gpu,25,4096,8192.0,0.0,0.02682866,0.0030122551292467
example2_float_acc_row_gpu,26,8192,8192.0,0.0,0.05561586,0.0079023341604921
example2_float_acc_row_gpu,27,16384,8192.0,0.0,0.1129264,0.0164622142062186
example2_float_acc_row_gpu,28,32768,8192.0,0.0,0.2272468,0.0275543410432282
example2_float_acc_row_gpu,29,4096,131072.0,0.0,0.43356426,0.0530169479409352
example2_float_acc_row_kahan_cpu,15,128,256.0,0.0,0.0010821799999999,0.000737803986192
example2_float_acc_row_kahan_cpu,16,64,1024.0,0.0,0.00105592,0.0012671563993478
example2_float_acc_row_kahan_cpu,17,128,1024.0,0.0,0.00169426,0.0022655755119633
example2_float_acc_row_kahan_cpu,18,256,1024.0,0.0,0.00168132,0.0051338396158852
example2_float_acc_row_kahan_cpu,19,512,1024.0,0.0,0.00124588,0.0011487388939748
example2_float_acc_row_kahan_cpu,20,512,2048.0,0.0,0.00252918,0.000563222277867
example2_float_acc_row_kahan_cpu,21,1024,2048.0,0.0,0.00417342,0.0014403070830449
example2_float_acc_row_kahan_cpu,22,2048,2048.0,0.0,0.0072126199999999,0.0012384864015962
example2_float_acc_row_kahan_cpu,23,512,16384.0,0.0,0.01232464,0.0024274796517358
example2_float_acc_row_kahan_cpu,24,2048,8192.0,0.0,0.0353487799999999,0.0049440532297263
example2_float_acc_row_kahan_cpu,25,8192,4096.0,0.0,0.09603698,0.0161552718058855
example2_float_acc_row_kahan_cpu,26,8192,8192.0,0.0,0.19520758,0.0413288522468806
example2_float_acc_row_kahan_cpu,27,16384,8192.0,0.0,0.41514228,0.0734849639730746
example2_float_acc_row_kahan_cpu,28,32768,8192.0,0.0,0.8172022,0.1365776569696014
example2_float_acc_row_kahan_cpu,29,65536,8192.0,0.0,1.59240666,0.2145826056813657
example2_float_acc_row_kahan_gpu,15,32,1024.0,0.0,0.00114984,0.0034085995649658
example2_float_acc_row_kahan_gpu,16,256,256.0,0.0,0.0012973799999999,0.0012332526577953
example2_float_acc_row_kahan_gpu,17,64,2048.0,0.0,0.00172868,0.0041651598907987
example2_float_acc_row_kahan_gpu,18,256,1024.0,0.0,0.0011128199999999,0.0026242558493518
example2_float_acc_row_kahan_gpu,19,512,1024.0,0.0,0.0011969399999999,0.0008321734613624
example2_float_acc_row_kahan_gpu,20,512,2048.0,0.0,0.0028771,0.0010389174163325
example2_float_acc_row_kahan_gpu,21,256,8192.0,0.0,0.00452022,0.0031183823271637
example2_float_acc_row_kahan_gpu,22,1024,4096.0,0.0,0.0073021,0.0027223822194871
example2_float_acc_row_kahan_gpu,23,512,16384.0,0.0,0.0123334799999999,0.00438547583456
example2_float_acc_row_kahan_gpu,24,1024,16384.0,0.0,0.03601816,0.0053976195409246
example2_float_acc_row_kahan_gpu,25,8192,4096.0,0.0,0.09570514,0.0167414192995598
example2_float_acc_row_kahan_gpu,26,32768,2048.0,0.0,0.20780922,0.037222596874112
example2_float_acc_row_kahan_gpu,27,16384,8192.0,0.0,0.38559306,0.0664268807807624
example2_float_acc_row_kahan_gpu,28,32768,8192.0,0.0,0.80222244,0.1210276574195151
example2_float_acc_row_kahan_gpu,29,65536,8192.0,0.0,1.62990364,0.2591788844495647
example2_float_acc_row_neumaier_cpu,15,512,64.0,0.0,0.0012102,0.0003305885907385
example2_float_acc_row_neumaier_cpu,16,64,1024.0,0.0,0.00130052,0.0016803682205798
example2_float_acc_row_neumaier_cpu,17,64,2048.0,0.0,0.0016667399999999,0.0019504516149981
example2_float_acc_row_neumaier_cpu,18,256,1024.0,0.0,0.00103098,0.0011115991879692
example2_float_acc_row_neumaier_cpu,19,512,1024.0,0.0,0.00118204,0.0003416141133632
example2_float_acc_row_neumaier_cpu,20,512,2048.0,0.0,0.00305696,0.0015141523520789
example2_float_acc_row_neumaier_cpu,21,1024,2048.0,0.0,0.00472566,0.0010257601782411
example2_float_acc_row_neumaier_cpu,22,1024,4096.0,0.0,0.00806368,0.0033269993126122
example2_float_acc_row_neumaier_cpu,23,2048,4096.0,0.0,0.01429438,0.003011408571972
example2_float_acc_row_neumaier_cpu,24,16384,1024.0,0.0,0.03829988,0.0042709164510962
example2_float_acc_row_neumaier_cpu,25,4096,8192.0,0.0,0.09276256,0.0182379743495235
example2_float_acc_row_neumaier_cpu,26,8192,8192.0,0.0,0.19027498,0.0333561048394565
example2_float_acc_row_neumaier_cpu,27,16384,8192.0,0.0,0.37976258,0.0551648284881419
example2_float_acc_row_neumaier_cpu,28,32768,8192.0,0.0,0.7684769,0.1125667857489363
example2_float_acc_row_neumaier_cpu,29,65536,8192.0,0.0,1.5671964,0.2091173700616718
example2_float_acc_row_neumaier_gpu,15,512,64.0,0.0,0.00126258,0.0003053997106503
example2_float_acc_row_neumaier_gpu,16,64,1024.0,0.0,0.001625,0.003431112237114
example2_float_acc_row_neumaier_gpu,17,64,2048.0,0.0,0.00144768,0.0016257743579159
example2_float_acc_row_neumaier_gpu,18,512,512.0,0.0,0.0010038999999999,0.0007103405119075
example2_float_acc_row_neumaier_gpu,19,512,1024.0,0.0,0.001083,0.0001739729042942
example2_float_acc_row_neumaier_gpu,20,1024,1024.0,0.0,0.00296462,0.0007460454899409
example2_float_acc_row_neumaier_gpu,21,512,4096.0,0.0,0.0047367799999999,0.0024488512283042
example2_float_acc_row_neumaier_gpu,22,1024,4096.0,0.0,0.0077277399999999,0.0021766469514895
example2_float_acc_row_neumaier_gpu,23,2048,4096.0,0.0,0.01454684,0.0039162429379939
example2_float_acc_row_neumaier_gpu,24,16384,1024.0,0.0,0.03676352,0.003826227882094
example2_float_acc_row_neumaier_gpu,25,8192,4096.0,0.0,0.09018534,0.0129722221337025
example2_float_acc_row_neumaier_gpu,26,8192,8192.0,0.0,0.1900259,0.0313578403711878
example2_float_acc_row_neumaier_gpu,27,16384,8192.0,0.0,0.39804552,0.0633996672315479
example2_float_acc_row_neumaier_gpu,28,32768,8192.0,0.0,0.7893832399999999,0.1161623505982581
example2_float_acc_row_neumaier_gpu,29,65536,8192.0,0.0,1.56719182,0.2082790304816966
example2_float_cuda_col,15,512,64.0,4.0,0.00011386,5.349041493385478e-07
example2_float_cuda_col,16,512,128.0,4.0,0.0001388199999999,5.602477586036435e-07
example2_float_cuda_col,17,1024,128.0,4.0,0.0001866999999999,5.439837932759919e-07
example2_float_cuda_col,18,1024,256.0,4.0,0.00023848,6.773296909216976e-07
example2_float_cuda_col,19,2048,256.0,4.0,0.00033722,7.365113574085784e-07
example2_float_cuda_col,20,2048,512.0,4.0,0.0004519,1.092647038627023e-06
example2_float_cuda_col,21,4096,512.0,4.0,0.0006801,3.4300592010122694e-06
example2_float_cuda_col,22,4096,1024.0,4.0,0.0009468,3.344199974491317e-06
example2_float_cuda_col,23,4096,2048.0,8.0,0.00235918,1.020142046931882e-05
example2_float_cuda_col,24,4096,4096.0,64.0,0.00490474,1.0954097174023924e-05
example2_float_cuda_col,25,8192,4096.0,64.0,0.00804422,2.1072556870518347e-05
example2_float_cuda_col,26,16384,4096.0,64.0,0.0150634,5.326751891564483e-05
example2_float_cuda_col,27,16384,8192.0,32.0,0.0293134,0.0017880108089889
example2_float_cuda_col,28,32768,8192.0,32.0,0.05203124,0.0001604676278625
example2_float_cuda_col,29,65536,8192.0,32.0,0.0967201,0.0001636981106444
example2_float_cuda_col_Kahan,15,256,128.0,4.0,0.00012394,7.117096404046359e-07
example2_float_cuda_col_Kahan,16,512,128.0,4.0,0.00015248,6.773296909216952e-07
example2_float_cuda_col_Kahan,17,512,256.0,4.0,0.00019978,6.788345354580966e-07
example2_float_cuda_col_Kahan,18,1024,256.0,4.0,0.00025534,8.47806292854726e-07
example2_float_cuda_col_Kahan,19,1024,512.0,4.0,0.00036508,1.1752550743544611e-06
example2_float_cuda_col_Kahan,20,2048,512.0,4.0,0.00048008,1.0659861774958596e-06
example2_float_cuda_col_Kahan,21,4096,512.0,4.0,0.00071264,2.097228491828861e-06
example2_float_cuda_col_Kahan,22,4096,1024.0,4.0,0.00098114,2.587331775069777e-06
example2_float_cuda_col_Kahan,23,4096,2048.0,8.0,0.00241562,8.470573312645244e-06
example2_float_cuda_col_Kahan,24,4096,4096.0,64.0,0.00504204,1.2836427756623788e-05
example2_float_cuda_col_Kahan,25,8192,4096.0,64.0,0.00828418,1.57592732661614e-05
example2_float_cuda_col_Kahan,26,16384,4096.0,64.0,0.01549222,0.0001205298320257
example2_float_cuda_col_Kahan,27,16384,8192.0,32.0,0.02954322,0.0018244520037198
example2_float_cuda_col_Kahan,28,32768,8192.0,32.0,0.05236004,0.0001541290156634
example2_float_cuda_col_Kahan,29,65536,8192.0,32.0,0.0973402199999999,0.0001976731263929
example2_float_cuda_col_neumaier,15,256,128.0,4.0,0.00013546,1.2323861043536962e-06
example2_float_cuda_col_neumaier,16,512,128.0,4.0,0.0001727,9.74155835498987e-07
example2_float_cuda_col_neumaier,17,512,256.0,4.0,0.0002244399999999,9.722685444099167e-07
example2_float_cuda_col_neumaier,18,1024,256.0,4.0,0.0002974999999999,6.468132241526635e-07
example2_float_cuda_col_neumaier,19,1024,512.0,4.0,0.00041236,1.102131515542053e-06
example2_float_cuda_col_neumaier,20,2048,512.0,4.0,0.0005604999999999,1.2657175104763832e-06
example2_float_cuda_col_neumaier,21,2048,1024.0,4.0,0.0007804999999999,1.199489687410495e-06
example2_float_cuda_col_neumaier,22,4096,1024.0,4.0,0.00115036,0.0001090019209716
example2_float_cuda_col_neumaier,23,4096,2048.0,4.0,0.00208674,7.354599005425943e-05
example2_float_cuda_col_neumaier,24,4096,4096.0,8.0,0.00410656,0.000353698081789
example2_float_cuda_col_neumaier,25,8192,4096.0,8.0,0.00733038,0.000453530139403
example2_float_cuda_col_neumaier,26,8192,8192.0,8.0,0.01408572,0.000629245873232
example2_float_cuda_col_neumaier,27,16384,8192.0,8.0,0.02460236,0.0010080332185974
example2_float_cuda_col_neumaier,28,32768,8192.0,16.0,0.04242784,0.0008954979542815
example2_float_cuda_col_neumaier,29,65536,8192.0,8.0,0.0827936399999999,0.0027644858012487
example2_float_cuda_row,15,32,1024.0,8.0,0.0001213799999999,2.2213252157857737e-06
example2_float_cuda_row,16,64,1024.0,8.0,0.00014786,4.65990277554704e-06
example2_float_cuda_row,17,64,2048.0,8.0,0.00016382,2.8405949362478124e-06
example2_float_cuda_row,18,128,2048.0,16.0,0.0002314,3.4404555939406577e-06
example2_float_cuda_row,19,128,4096.0,16.0,0.00026468,3.297741960920585e-06
example2_float_cuda_row,20,256,4096.0,16.0,0.00040404,3.5797617068110885e-06
example2_float_cuda_row,21,256,8192.0,16.0,0.000454,2.7847983842311333e-06
example2_float_cuda_row,22,512,8192.0,32.0,0.00073414,4.593740195047153e-06
example2_float_cuda_row,23,512,16384.0,32.0,0.00146152,8.543382688086853e-06
example2_float_cuda_row,24,1024,16384.0,32.0,0.00289312,7.1589532925489925e-06
example2_float_cuda_row,25,1024,32768.0,32.0,0.00375408,7.758388218895855e-05
example2_float_cuda_row,26,2048,32768.0,64.0,0.00710896,0.0001278281627172
example2_float_cuda_row,27,2048,65536.0,32.0,0.01235578,0.0007686301169839
example2_float_cuda_row,28,4096,65536.0,32.0,0.02282904,0.0001604170533964
example2_float_cuda_row,29,8192,65536.0,32.0,0.04527302,0.0001343789175034
example2_float_cuda_row_kahan,15,32,1024.0,8.0,0.0001372,2.587252896610689e-06
example2_float_cuda_row_kahan,16,64,1024.0,8.0,0.0001649199999999,4.080016006371157e-06
example2_float_cuda_row_kahan,17,64,2048.0,8.0,0.00019172,2.8431083880363075e-06
example2_float_cuda_row_kahan,18,128,2048.0,16.0,0.00026186,3.99494578645752e-06
example2_float_cuda_row_kahan,19,128,4096.0,16.0,0.00031898,4.555731980434208e-06
example2_float_cuda_row_kahan,20,256,4096.0,16.0,0.00046038,3.647140339095992e-06
example2_float_cuda_row_kahan,21,256,8192.0,16.0,0.00056508,3.658035605320969e-06
example2_float_cuda_row_kahan,22,512,8192.0,32.0,0.00084726,3.468870309551768e-06
example2_float_cuda_row_kahan,23,512,16384.0,32.0,0.00168038,7.920240153027715e-06
example2_float_cuda_row_kahan,24,1024,16384.0,32.0,0.0031174999999999,7.592289321598414e-06
example2_float_cuda_row_kahan,25,1024,32768.0,32.0,0.00420436,7.415173632491693e-05
example2_float_cuda_row_kahan,26,2048,32768.0,64.0,0.0075569,0.0001061272339973
example2_float_cuda_row_kahan,27,2048,65536.0,32.0,0.0133854199999999,0.0008511192652463
example2_float_cuda_row_kahan,28,4096,65536.0,32.0,0.02384252,0.0002669979163719
example2_float_cuda_row_kahan,29,16384,32768.0,64.0,0.04624538,5.534747012266755e-05
example2_float_cuda_row_neuimaier,15,32,1024.0,8.0,0.00013752,1.787028088127072e-06
example2_float_cuda_row_neuimaier,16,64,1024.0,8.0,0.00017096,3.4520623826746733e-06
example2_float_cuda_row_neuimaier,17,64,2048.0,8.0,0.00019464,2.967579925165436e-06
example2_float_cuda_row_neuimaier,18,128,2048.0,16.0,0.000259,2.664965443739662e-06
example2_float_cuda_row_neuimaier,19,128,4096.0,16.0,0.0003177399999999,2.93334106368802e-06
example2_float_cuda_row_neuimaier,20,256,4096.0,16.0,0.0004664999999999,3.0522658027459284e-06
example2_float_cuda_row_neuimaier,21,256,8192.0,16.0,0.00057794,5.17217831976321e-06
example2_float_cuda_row_neuimaier,22,512,8192.0,32.0,0.0008722199999999,4.67424554645682e-06
example2_float_cuda_row_neuimaier,23,512,16384.0,32.0,0.00170966,6.582630204421584e-06
example2_float_cuda_row_neuimaier,24,1024,16384.0,32.0,0.0032038,9.415575459019446e-06
example2_float_cuda_row_neuimaier,25,1024,32768.0,32.0,0.00431118,6.992465040809193e-05
example2_float_cuda_row_neuimaier,26,2048,32768.0,64.0,0.00790234,0.0001936602969435
example2_float_cuda_row_neuimaier,27,2048,65536.0,64.0,0.01401036,0.0007245992772926
example2_float_cuda_row_neuimaier,28,4096,65536.0,32.0,0.02479196,9.223350137292957e-05
example2_float_cuda_row_neuimaier,29,8192,65536.0,32.0,0.04836912,0.0001232860685311
example2_float_cuda_row_neumaier,15,32,1024.0,8.0,0.0001349,2.149988134756057e-06
example2_float_cuda_row_neumaier,16,64,1024.0,8.0,0.0001687599999999,2.567934133556726e-06
example2_float_cuda_row_neumaier,17,64,2048.0,8.0,0.0001912,2.7921171836702907e-06
example2_float_cuda_row_neumaier,18,128,2048.0,16.0,0.0002625,2.742336260064641e-06
example2_float_cuda_row_neumaier,19,128,4096.0,16.0,0.00031924,3.946375242044326e-06
example2_float_cuda_row_neumaier,20,256,4096.0,16.0,0.00046126,3.19955354028384e-06
example2_float_cuda_row_neumaier,21,256,8192.0,16.0,0.0005693,5.14384911068251e-06
example2_float_cuda_row_neumaier,22,512,8192.0,32.0,0.0008571399999999,5.421085063463413e-06
